TeamId,TeamName,SubmissionDate,Score
8758735,"The Devastator","2022-06-15 14:02:39",1.00000
8782229,"Sola Sky","2022-06-17 03:28:37",1.00000
8743084,"chelly chelly","2022-06-17 18:10:12",1.00000
8794787,NUDTDMCZC,"2022-06-20 12:47:29",1.00000
8653807,nqbao11,"2022-06-29 03:52:52",1.00000
8732433,Yiwen2000,"2022-06-23 14:25:59",1.00000
8554319,"NIVETHA M","2022-05-16 15:24:35",0.99570
8535698,"Karthikeyan V","2022-05-17 04:33:27",0.99111
8545878,"RAHUL VENKAT S","2022-05-19 04:59:34",0.99111
8530464,"ARAVINTHAN K","2022-05-19 05:00:20",0.99111
8524123,"Berchmans Kevin S","2022-05-19 05:08:11",0.99111
8649009,"Jone S","2022-05-19 05:28:57",0.99111
8649373,Arunachalam2022,"2022-05-19 06:24:44",0.99111
8523811,P.MUTHULAKSHMI,"2022-05-19 17:41:23",0.99111
8568568,"[Deleted] 1ff02020-1c1f-41b3-8bc3-a65f6c57cefd","2022-05-11 17:09:03",0.98896
8610216,"[Deleted] da0b54e6-d9c5-48a8-b858-d760fabaae2a","2022-05-11 17:19:28",0.98835
8607060,NLP_,"2022-05-12 01:21:38",0.92981
7852438,"[Deleted] d3f4ebd4-48bd-447f-87cb-aed593348811","2022-05-11 07:20:57",0.87496
8604166,NLP_disaster_tweets,"2022-05-11 17:49:14",0.86913
8555218,Brittle,"2022-05-25 01:55:54",0.84952
5311005,"Anish Ghiya","2022-06-14 16:19:03",0.84891
8735310,xin811,"2022-06-29 15:50:20",0.84768
8561317,LK:)_kaggle123,"2022-05-26 09:02:56",0.84615
8712586,"Ramkrishna Potdar","2022-06-02 03:13:23",0.84615
8625505,timetraveller,"2022-05-17 00:05:40",0.84554
8550207,"Ana Maria Luisa Mogoase","2022-05-24 00:05:48",0.84554
8523044,"Cocea Bogdan","2022-05-25 18:50:23",0.84554
4487045,"Dhruv Gangwani #2","2022-06-20 14:49:42",0.84523
8729696,"Kshitij Soni","2022-06-06 04:25:04",0.84523
8408886,"Fiton 233","2022-05-15 11:10:43",0.84492
8672102,moongajoonga,"2022-05-25 00:23:08",0.84492
8576542,"S.-V. Echim","2022-05-20 06:08:18",0.84462
8713445,"Billy #2","2022-06-02 07:20:13",0.84462
8583308,万来2333,"2022-05-14 02:20:15",0.84431
8670544,bolololunga,"2022-05-25 01:24:26",0.84431
8677956,"Daniel deCoen","2022-05-29 03:24:49",0.84400
6748024,lhr791,"2022-06-10 06:26:27",0.84370
8505693,"Alexander Prokudaylo","2022-05-12 11:08:05",0.84339
8514973,"[Deleted] c17a08db-c809-4042-88a1-cf1444737d95","2022-05-06 03:54:35",0.84308
8583763,"Shubham Pandkar , Rajesh , Hardik Pakhale, Ishan Jain - CS675-102 - Final Project","2022-05-07 18:01:41",0.84308
6873801,DanceRhythm,"2022-05-08 00:51:13",0.84308
8611800,"[Deleted] 617458f3-0ab1-45a1-a93f-e1eff1022870","2022-05-12 01:37:51",0.84308
8555381,thorannath,"2022-05-12 01:54:18",0.84308
8520075,"Cristian Patrascu","2022-05-26 08:02:09",0.84308
8456307,chengszu,"2022-06-11 11:31:14",0.84308
8768184,kimnnm,"2022-06-22 00:45:33",0.84308
8730751,"Hugo Tschirhart","2022-06-16 19:08:32",0.84278
4483138,Arata,"2022-06-20 10:41:01",0.84278
8625652,"Alex Scott","2022-05-15 01:55:28",0.84247
8374458,"Ming #3","2022-06-24 11:50:20",0.84247
8775514,Zikh,"2022-06-28 01:05:52",0.84247
8556935,"Javier Rabal","2022-06-29 14:21:01",0.84247
8545390,CS675_ML_PROJECT,"2022-05-12 04:05:20",0.84216
8579819,"Varun Jagannathan","2022-05-08 08:11:57",0.84216
8580444,Brian-Lei-XIA,"2022-05-15 16:17:49",0.84216
8651198,Толя,"2022-06-05 07:07:31",0.84216
8620210,der2933,"2022-05-31 05:33:43",0.84186
8609372,"Parth Rudakia & Yakshi Patel - CS675-102 - Final Project","2022-05-11 14:38:33",0.84155
8793298,TaylorHuang,"2022-06-28 08:56:19",0.84155
8552590,"Steven C Coyne","2022-05-11 06:31:33",0.84125
8558243,"Kanya Rasi","2022-05-12 02:22:57",0.84125
8820616,"Aquib Ali khan","2022-06-28 06:12:12",0.84125
8442167,JjohnNG,"2022-05-17 02:50:37",0.84094
8610308,"[Deleted] 512b1616-0fcb-4191-ac16-61b41b103378","2022-05-11 17:26:36",0.84063
8605252,"disaster tweets proj","2022-05-11 19:14:55",0.84063
8344023,"Peerapat T","2022-06-17 12:03:15",0.84063
8569106,weisihao,"2022-05-03 08:16:52",0.84033
8151898,"Jim Ju","2022-05-27 15:26:24",0.84033
8636855,"En chi Chung","2022-06-01 02:17:43",0.84033
7706713,"Samyak Jain #2","2022-06-02 12:46:56",0.84033
8660395,Vladimir6032,"2022-06-06 06:58:39",0.84033
8596378,AatroxM,"2022-05-12 12:22:29",0.84002
8802806,"Harsh Kumar Singh_248","2022-06-29 04:43:30",0.84002
8618239,NLP_with_disaster_tweets,"2022-05-11 21:40:57",0.83971
8595541,"Vishnusankar Venkataraman","2022-05-12 03:53:51",0.83971
8377849,YN,"2022-05-15 06:46:52",0.83941
8761969,diplomyargu,"2022-06-13 11:01:46",0.83941
8292802,"Sergio Gavrilov","2022-06-15 20:06:16",0.83941
8578008,adityamaniar202,"2022-05-11 21:43:28",0.83910
8805917,"Bruno Saraiva","2022-06-23 15:14:40",0.83910
6836503,"Hemant Rakesh","2022-05-04 19:50:32",0.83849
5437352,"Denis Grushentsev","2022-06-23 01:01:26",0.83849
8525786,"Li Mou","2022-05-09 15:06:22",0.83818
8629381,RyanLi,"2022-05-16 21:27:28",0.83818
8064265,QIhainnmi,"2022-06-01 13:18:00",0.83818
8621569,"Johnny Tao","2022-06-07 15:06:15",0.83818
8684331,"V Matthews","2022-05-28 22:48:17",0.83787
8678570,"Reed Ballesteros","2022-05-29 16:25:50",0.83787
8714889,xianyuyici,"2022-06-08 17:19:13",0.83787
8606699,Deep_My,"2022-05-23 07:42:53",0.83757
8653586,qxb15017273666,"2022-05-28 06:52:18",0.83695
8647105,"vegetable birds","2022-06-05 11:22:55",0.83695
8419228,"July Lee1111","2022-06-04 08:27:37",0.83665
8367725,"Juraj Brigljević","2022-06-28 21:09:08",0.83665
8655363,Jack77T,"2022-05-21 02:55:35",0.83634
7951472,"Abhishek Aggarwal896","2022-06-23 05:30:03",0.83634
8602729,Panggelia,"2022-05-26 14:50:47",0.83604
8821280,"Francesco Moramarco","2022-06-27 10:08:30",0.83604
8283123,Yuri,"2022-05-20 14:36:01",0.83573
8481283,"Isak Waldener","2022-06-09 15:07:56",0.83573
8565953,LaplaceOperator,"2022-05-04 14:31:53",0.83542
8679755,nerozx,"2022-06-02 07:08:32",0.83542
8620102,xzyuan,"2022-06-13 15:45:40",0.83542
8346490,"Masatoshi Kato","2022-05-08 08:59:55",0.83512
8545546,"SHIVAM PATEL","2022-05-17 04:04:24",0.83512
8688192,frankkkkkkkk,"2022-06-12 14:15:44",0.83512
8750725,AJ159852357,"2022-06-10 07:47:38",0.83512
8676378,frankyangg,"2022-06-19 06:18:50",0.83512
8595551,"orkun eren","2022-05-11 02:15:31",0.83481
4426453,"sai jena","2022-05-22 08:03:58",0.83481
8668374,DuckeyOkey,"2022-05-27 03:56:08",0.83481
8222675,"Toan Nguyen","2022-05-07 10:37:54",0.83450
8562146,woongaboonga,"2022-05-25 00:29:58",0.83450
8682231,frankyanggg123,"2022-06-12 12:57:59",0.83450
8557345,"Diana Ionescu","2022-05-25 16:01:02",0.83420
8672657,"Barsegyan Vasil","2022-06-02 07:37:40",0.83420
8693823,NUmchyan,"2022-05-30 11:01:22",0.83420
4235262,Muhammad,"2022-06-21 19:10:44",0.83420
8585827,Isaac,"2022-06-17 10:24:44",0.83420
8788668,"Kévin Sebeves","2022-06-24 11:40:35",0.83420
8578817,"Tong Wu","2022-05-14 05:24:30",0.83389
7172095,"sonu kumari","2022-06-01 06:45:20",0.83389
8699327,"frank bran","2022-06-17 10:43:52",0.83389
8557329,AndreiDumitrescu,"2022-05-25 20:00:58",0.83358
8668618,"Danielle Rothschild","2022-05-29 17:06:07",0.83328
8249955,"Haozhe(Frank) Chen","2022-05-05 02:44:37",0.83266
8429173,WEI_ZHOU,"2022-05-15 20:29:14",0.83266
8805750,Ricebucket,"2022-06-25 11:00:41",0.83236
8538192,ChristianGeng,"2022-05-04 14:33:03",0.83205
8630211,siyand,"2022-05-17 06:21:20",0.83205
8682377,Jansansnss,"2022-06-19 12:41:36",0.83205
8805766,"Yago de Carvalho Souto","2022-06-24 22:10:38",0.83205
8814993,"Rafael Oliveira","2022-06-27 14:37:38",0.83205
8577194,"Sanjeev #3","2022-05-14 01:07:12",0.83174
8652774,"Lisa Tukhtina","2022-06-13 13:58:49",0.83174
5410637,Janos,"2022-05-03 20:39:58",0.83144
5267874,"Kurian Benoy","2022-05-30 03:02:22",0.83144
8670334,"Zachary Dupont","2022-05-31 00:15:04",0.83144
8626076,"Raja Vyshnavi Sriramoju","2022-05-15 02:15:26",0.83113
8628209,ZTTofficial,"2022-05-14 15:16:39",0.83113
8249352,llNovall,"2022-05-14 20:06:52",0.83113
8577109,"VIPUL GUPTA","2022-05-17 02:38:40",0.83113
8628133,phnghiapro,"2022-05-15 10:11:52",0.83113
5442066,req,"2022-05-23 14:08:41",0.83113
8683905,frankyang_ya,"2022-05-29 11:32:15",0.83113
8768247,vishwas_pai,"2022-06-16 16:06:05",0.83113
6333469,EDmz,"2022-05-25 14:04:03",0.83052
8589210,"Itay Koren","2022-05-08 08:43:56",0.83021
8574872,"Jefferson Keh","2022-05-18 09:53:34",0.83021
8661839,"[Deleted] 4ec2d2db-9ba5-437b-808a-d76bd9bdd257","2022-05-22 13:19:03",0.83021
4976293,"Abhinav Kumar","2022-06-27 14:46:58",0.83021
8571605,"Khudayar Farmanlı","2022-05-12 02:03:09",0.82991
8802015,unlimitedzlim,"2022-06-24 07:35:11",0.82991
8610347,seunghuiYoo,"2022-06-11 11:42:17",0.82960
4297216,"Hossein Bahrami","2022-05-31 19:50:30",0.82899
8377274,"Runze Hehh","2022-06-28 00:13:33",0.82899
8609728,"Xudayar Fərmanlı","2022-05-11 15:31:12",0.82868
8758215,"Krishna Sriharsha","2022-06-22 00:42:07",0.82837
8642687,"elahe zare","2022-06-08 06:49:31",0.82807
8688963,"Dan Noel","2022-05-28 02:24:14",0.82776
8579268,"Stuart Hayes2","2022-06-11 23:16:34",0.82776
8687288,lishangli@ynu,"2022-05-28 09:56:59",0.82745
8653041,"Abdul Baza","2022-06-07 18:57:13",0.82745
8813659,SUPER_MAN_IN_REAL_DAY,"2022-06-24 10:48:31",0.82745
8497348,"Aayush Khurana","2022-05-18 12:01:05",0.82715
8088928,marioceron,"2022-05-26 22:12:46",0.82715
8490862,"Rahil Parikh","2022-06-02 08:30:32",0.82684
8476887,"Alina Ageichik","2022-06-05 19:11:18",0.82684
8595026,Pichuchu,"2022-05-26 03:47:31",0.82653
8519700,"Taishi Okano","2022-06-02 02:14:12",0.82653
8582221,"Aswin Pradeep","2022-05-08 04:19:45",0.82623
8011380,DalilaBenachenhou,"2022-05-09 10:39:33",0.82623
7642064,"Aditya Kanuri","2022-05-29 18:00:09",0.82623
8079243,mehmetthr,"2022-06-17 02:09:58",0.82592
8558706,"Oscar Ciceri","2022-06-25 21:29:50",0.82592
8423436,"Jin Chuanyang","2022-05-03 00:50:39",0.82562
8355033,vwdev2020,"2022-06-14 15:28:23",0.82562
7004990,"Dan Harris","2022-06-25 17:03:01",0.82562
4169925,"Naruhiko Nakanishi","2022-06-26 01:01:13",0.82531
8527215,"J. Jo-Anna Elizabeth","2022-05-16 18:32:58",0.82531
8527291,Sujitha,"2022-05-17 04:21:23",0.82531
8628499,"ranjani B","2022-05-20 14:33:21",0.82531
8701721,Gustavo,"2022-06-01 02:09:14",0.82531
6707768,saivanov,"2022-06-03 14:53:32",0.82531
7383581,"Ravindra Rawat","2022-06-18 06:44:02",0.82531
8543872,"Jarl Christophe Skrivarhaug","2022-05-11 15:25:02",0.82500
6330939,colorful_dra,"2022-05-14 08:04:50",0.82500
8449425,"Abirami Anbumani","2022-05-17 04:34:05",0.82500
8640918,tar0ba11,"2022-05-22 07:19:54",0.82500
8715970,"Jerry Drung","2022-06-04 11:09:09",0.82439
8778909,Morris97,"2022-06-16 15:29:46",0.82439
7933635,"Sumanta Barman","2022-06-21 02:34:20",0.82408
8423842,"Hien Tq","2022-05-04 16:24:22",0.82378
8581215,"Hariharan R L","2022-05-17 19:14:49",0.82378
6147427,"Vaisak S Nair","2022-05-22 16:35:15",0.82378
8705580,"yeah Chang","2022-06-02 16:02:05",0.82378
8805506,super-hero-in-morden-day,"2022-06-25 03:12:54",0.82378
5024808,"Parag #3","2022-06-27 12:18:07",0.82378
8781088,Alexey.95,"2022-06-30 05:36:16",0.82347
8345117,deriyaki,"2022-05-27 16:02:10",0.82316
8803990,"el corn station","2022-06-22 14:59:29",0.82316
8448195,"Alex & Chuanyang","2022-05-03 00:47:12",0.82286
8803557,"Tom Leung","2022-06-27 06:42:57",0.82286
8464169,Riley9,"2022-06-10 04:04:07",0.82255
8732406,"Hakeem Gadi","2022-06-14 03:20:29",0.82255
8764425,"Leoan Lu","2022-06-13 16:48:46",0.82194
8344009,taitip_top,"2022-06-14 15:17:55",0.82194
8577040,"Jakub Szybinski","2022-05-10 17:02:04",0.82163
8603312,"Karl Petz.","2022-06-17 12:32:11",0.82102
8533536,"Ahmed Soliman","2022-06-20 12:14:19",0.82102
8735407,"Zakhar Nedashkovskiy","2022-06-13 10:18:08",0.82071
8512938,"Chenrui Fan","2022-05-10 08:50:38",0.82041
8429235,Zuckerbird,"2022-05-23 08:10:50",0.82010
8605892,"Soumya Uppuganti","2022-05-17 05:36:19",0.81979
8321959,"Eric Johansson","2022-05-25 12:39:54",0.81979
8765629,"Evgeniy Glukhov","2022-06-13 20:56:28",0.81979
8770007,ooaaoo,"2022-06-14 11:10:54",0.81979
8696208,Xiaoping,"2022-05-30 00:53:01",0.81918
8737629,"Vardaan Grover","2022-06-07 15:41:47",0.81887
5838511,"RAFAEL MATHEUS RIBEIRO","2022-06-05 17:14:51",0.81857
8770831,"Daniel Coloma","2022-06-27 16:25:44",0.81857
8629467,"Chi Han","2022-05-15 00:43:17",0.81826
8427027,JJJ,"2022-06-28 00:39:41",0.81795
8423135,TheYard,"2022-05-04 15:51:24",0.81765
8774194,"sunil kumar ponna","2022-06-16 09:22:04",0.81765
8498745,sigmoid,"2022-05-12 19:41:08",0.81734
8634666,"Daniil Leonov","2022-05-28 08:22:53",0.81734
8561413,"YONGQI LENG","2022-06-12 01:35:41",0.81703
7512941,vinitshah0110,"2022-05-10 09:55:48",0.81673
8651775,cmpss94068,"2022-05-27 09:28:18",0.81673
8671770,MISGG,"2022-05-28 00:16:56",0.81673
8749533,"Felipe Renck","2022-06-09 21:15:40",0.81673
8522516,"Harikesh Kumar","2022-06-18 05:27:38",0.81673
8620846,"Hashem Pakdel","2022-06-08 16:32:15",0.81642
5405252,"Mingming Lee","2022-06-22 01:22:56",0.81642
8568558,"Boshi Li","2022-05-10 09:07:52",0.81612
8554662,"Maneesh Praveen","2022-05-17 03:40:10",0.81612
8553682,"SHERINE RAYMON JOHNS","2022-05-17 12:52:27",0.81612
8527194,JerryAnto,"2022-05-17 12:57:26",0.81612
8554889,Kirubhakaran.R,"2022-05-17 13:42:10",0.81612
7986573,"Lovro Selic","2022-05-04 11:37:54",0.81581
8378903,"Anjali Kumari","2022-05-08 06:41:58",0.81581
8836086,ShivamSrivastava,"2022-06-30 07:56:04",0.81581
8579082,vishnu1911,"2022-05-14 02:43:27",0.81520
8642971,"Garvita Gulati","2022-05-18 08:45:23",0.81458
8676000,"João F","2022-06-14 01:01:49",0.81458
7943322,Luna_4444,"2022-05-20 18:01:00",0.81428
8709079,"Nielson Janne","2022-06-01 15:38:30",0.81428
8802342,"Sreesh Kakkara Balakrishnan Nair","2022-06-22 05:44:56",0.81428
8567777,"Yashasvi Shukla","2022-05-22 02:58:50",0.81397
8570191,"Jashanjot Singh Bindra","2022-05-05 09:11:21",0.81366
8057039,senbon_03,"2022-06-10 12:40:37",0.81366
8775644,ykamata,"2022-06-15 13:21:55",0.81366
8667277,"Joshua Muckensturm","2022-05-29 19:51:20",0.81336
4343968,gaurikholkar,"2022-06-08 19:52:08",0.81336
8700235,"junfan zhu","2022-06-27 17:54:41",0.81305
8688689,"Fatima Malik","2022-05-28 14:41:27",0.81274
8784497,"Amina Abdaoui","2022-06-19 09:35:40",0.81274
7855009,"Fan Wang","2022-06-29 03:27:30",0.81274
6748119,"neto assunçao","2022-05-16 17:11:45",0.81244
8688941,DuckPerson,"2022-05-30 06:42:16",0.81244
8776104,"nguyen pham","2022-06-15 14:54:35",0.81244
8674331,xilver_h0ya,"2022-05-26 17:30:13",0.81213
8328157,PlusOne,"2022-05-03 03:59:53",0.81182
4179293,"Janani Selvaraj","2022-05-12 17:18:59",0.81182
8562591,"Thibedi Rapoo","2022-05-01 17:23:29",0.81152
8309291,"Maryia Znak","2022-05-07 22:33:44",0.81152
8608085,"Wang Yuxuan","2022-05-11 09:42:33",0.81152
8706623,"Abhishek Babu","2022-06-08 05:43:58",0.81152
8380628,ffan123,"2022-05-06 10:19:25",0.81121
8656577,JohnBoot1,"2022-05-27 19:24:55",0.81121
8517288,"Ronak Bhatia","2022-05-08 06:48:53",0.81091
8592351,JXBian,"2022-05-08 07:52:55",0.81091
8601551,"Siva kumar","2022-05-11 13:47:45",0.81091
8193659,"Felix Zeng","2022-06-30 07:38:50",0.81091
8789924,"Peak whisky","2022-06-19 17:16:02",0.81029
8634524,"Yasin Ghasemipour","2022-06-04 18:51:58",0.80999
8612494,"Rongqian Zhou","2022-05-19 00:39:32",0.80999
8696327,"Josh Muckensturm","2022-05-29 20:01:43",0.80999
8558841,"Daniil Serov","2022-05-29 09:29:53",0.80968
8776323,NathanElbazRuiz,"2022-06-15 18:14:18",0.80968
8694672,ML_WFiS,"2022-06-21 11:23:55",0.80968
8803434,prince687028,"2022-06-28 00:32:29",0.80968
8591270,"ZHENG ZHENYU","2022-05-07 22:55:22",0.80937
8630468,qwerty400,"2022-05-20 18:25:22",0.80937
8509228,Niwashi,"2022-05-06 15:15:19",0.80907
8695839,"Daniel Pallotta","2022-05-29 19:36:52",0.80907
8636930,"Himadri Bora","2022-05-31 09:26:48",0.80907
8641986,"Vyacheslav Lyskov","2022-06-01 12:15:14",0.80845
8710677,FastPhil777,"2022-06-01 14:20:04",0.80845
8627561,"Ken Chick","2022-05-14 13:38:02",0.80815
8504055,"Romain Tomtom","2022-06-17 05:13:00",0.80815
4157563,"AutoML Benchmark","2019-12-20 18:44:00",0.80753
8630714,freddiehe,"2022-05-17 05:37:12",0.80753
8351575,Shwet_architect,"2022-05-30 10:43:21",0.80753
6419056,"Yuri Turygin","2022-06-12 13:03:44",0.80753
8716791,"GEORGE DOUKAS","2022-06-26 18:20:26",0.80692
8629200,"LU WANG879862","2022-05-31 06:46:19",0.80661
8573177,"Minh Bui","2022-05-08 04:44:25",0.80631
8418947," Ren Pengfei ","2022-05-13 11:57:51",0.80631
8530575,"Mikel Gutierrez","2022-05-18 08:29:05",0.80631
8621586,MityaKaggle,"2022-05-14 16:46:01",0.80600
8782388,sjatust8,"2022-06-23 06:33:31",0.80600
8823385,eleonw,"2022-06-28 08:36:04",0.80600
8684038,"Vaibhav Gupta","2022-06-01 04:10:30",0.80570
8714108,"Chen Ying Zhen","2022-06-09 03:07:02",0.80570
8688946,NPhil1,"2022-05-29 02:39:40",0.80508
8744469,"Eslam Abdelghany","2022-06-09 04:55:36",0.80478
8776386,poisso,"2022-06-20 09:30:34",0.80478
8673382,"Jamie Watson1","2022-05-25 00:54:52",0.80447
8641810,XuSun2021,"2022-05-29 21:45:39",0.80447
8820047,"Diego Avetta","2022-06-28 00:01:26",0.80447
8542536,"Shrey Thakkar","2022-05-06 05:37:23",0.80416
8693499,"Edvard Stepančuk","2022-06-02 08:56:33",0.80416
8646322,EUNJAEJUNG,"2022-06-11 09:41:38",0.80416
7998118,"Ondrej Hirs","2022-06-14 13:40:24",0.80416
8781959,halopyy,"2022-06-17 08:00:56",0.80416
8779016,aul444,"2022-06-24 12:56:42",0.80416
8599368,"Zhouxing Shi","2022-05-11 00:09:25",0.80386
7628690,"Omar Mohamed #2","2022-05-11 18:09:06",0.80386
8796062,"Akim Alikhanov","2022-06-20 18:24:53",0.80355
8586934,yodazmc,"2022-05-15 13:22:10",0.80324
8478950,"Yixuan Han","2022-05-07 23:16:09",0.80324
8602528,"Yihan Wang","2022-05-10 09:44:06",0.80324
8633436,Abirami,"2022-05-16 01:12:16",0.80324
8577966,Berenge,"2022-05-18 18:32:10",0.80324
8667953,"Matthew Conger","2022-05-28 13:21:06",0.80324
8366043,"pooja duddalwar","2022-05-11 13:37:30",0.80294
8625518,"Amir Dhillon","2022-05-14 21:33:38",0.80294
8575969,"Kupershtein Leonid","2022-05-18 12:49:46",0.80294
8697228,"Rohit Pandey #2","2022-06-01 15:29:29",0.80294
8672053,Stuksed,"2022-06-08 11:59:38",0.80294
8637508,srikeerthi77,"2022-05-17 00:57:14",0.80263
8482699,ReemAljaber,"2022-05-17 11:12:46",0.80263
8753338,"Obaid Sayed","2022-06-10 13:23:48",0.80263
8694754,bot,"2022-06-02 23:23:41",0.80232
8721518,Mr.White,"2022-06-12 16:56:50",0.80232
8671186,"Owen Sappington","2022-05-27 20:00:47",0.80202
6900717,"Sander Alewijnse","2022-05-02 14:52:55",0.80171
8542868,"Hanif Kurniawan","2022-05-15 07:12:34",0.80171
8610853,ATMC97,"2022-05-31 22:02:34",0.80171
8697076,"Akash Deokar","2022-05-30 02:40:06",0.80171
8785150,"Danila Stepochkin","2022-06-26 08:24:28",0.80171
8819844,"Sweta raj sinha","2022-06-26 09:25:02",0.80171
8828523,eleonus,"2022-06-28 09:44:38",0.80171
8514658,gnikolitsis,"2022-05-02 15:31:29",0.80140
8557640,"Trish Cornelissen","2022-05-03 10:02:28",0.80140
8449698,IS392_Sp22_A10,"2022-05-09 00:16:55",0.80140
8651205,K0mp0t,"2022-05-26 13:03:28",0.80140
8412224,"Riyaadh G","2022-05-26 19:59:22",0.80140
8444709,fat_chance,"2022-05-30 04:34:24",0.80140
8668813,种菜花的羊,"2022-05-31 02:41:57",0.80140
8677472,"Arnaud R","2022-06-21 16:23:41",0.80140
8812991,"Nimesh Patel","2022-06-24 10:59:45",0.80140
8811973,"Samrat Abdul Jalil","2022-06-28 18:12:18",0.80140
6212992,"Aidar Mamytov","2022-05-05 19:06:26",0.80110
8797260,Sinsung6722,"2022-06-25 07:09:09",0.80110
8393081,"Julie S","2022-06-25 01:04:31",0.80110
8740414,"Aleksei Korablev","2022-06-27 00:50:08",0.80110
8630214,BH7906,"2022-06-27 16:40:21",0.80110
8586911,"Ajay Krishnan","2022-05-10 09:03:01",0.80079
8080398,Sabrina,"2022-05-09 18:07:21",0.80079
8608308,"Frank Schindler","2022-05-26 18:24:05",0.80079
8466969,Savinov_A,"2022-05-18 06:46:12",0.80079
8646860,"Nesterov Ilya","2022-06-01 09:09:55",0.80079
8830731,"Beata Dziak-Jankowska","2022-06-29 14:01:54",0.80079
8552960,"Maxine Attobrah","2022-05-06 15:04:07",0.80049
8567688,Tinehest,"2022-05-10 18:31:19",0.80049
8613870,"Evelyn Paulose","2022-05-14 05:49:33",0.80049
8641743,"joonhan kim93","2022-05-17 14:56:11",0.80049
8651209,chernovssss,"2022-05-19 14:08:26",0.80049
8660223,"Filip Michalsky","2022-05-24 01:38:08",0.80049
8608745,xushlin,"2022-06-14 13:04:09",0.80049
8696976,20011912,"2022-05-30 06:54:55",0.80049
8723908,"Nick Chant","2022-06-05 10:14:34",0.80049
8733164,Mohitgupta68,"2022-06-07 19:58:25",0.80049
8739026,"Mostafa Mirshekari","2022-06-08 00:09:06",0.80049
8700888,"Nicole Floriano","2022-06-13 22:35:38",0.80049
8152994,"Sreebin Kokkal","2022-06-18 06:14:51",0.80049
8802605,JaySS,"2022-06-29 12:48:22",0.80049
8819101,"Paul Maitre","2022-06-26 03:49:38",0.80049
8657173,ginop,"2022-05-21 05:23:01",0.80018
8759718,"Thembani Maswanganyi","2022-06-19 14:48:39",0.80018
8736914,"Lucy Lee","2022-06-24 13:56:43",0.80018
5814376,kacangrebus,"2022-06-27 08:18:18",0.80018
7311925,Blahrmy,"2022-05-12 06:13:27",0.79987
8618627,"Abhiruchi Bhattacharya","2022-05-13 01:58:34",0.79987
8635697,"Mary Lazarenko","2022-05-16 15:52:50",0.79987
8623018,"Uroš Miletić","2022-06-03 11:31:12",0.79987
8594046,htrehrthtr,"2022-05-20 03:08:07",0.79987
8688365,"Abhinav T B","2022-06-16 18:10:50",0.79987
8771726,Katherine77,"2022-06-14 18:17:47",0.79987
8297841,"Givarrel Veivel Pattiwael","2022-06-24 05:30:11",0.79987
8831628,Janani_2718,"2022-06-29 12:33:00",0.79987
8263438,"CE Group","2022-05-13 02:03:29",0.79957
8561709,XTPotato,"2022-06-05 13:46:20",0.79957
8691910,"Gaurav Kumar #3","2022-06-01 03:30:46",0.79957
8819569,"sukhada dharangaonkar","2022-06-29 06:42:11",0.79957
8687515,q1121984919@qq.com,"2022-06-30 03:05:34",0.79957
8660518,"Ryo Kita ","2022-05-28 10:38:53",0.79926
8676314,DeviGK,"2022-05-29 07:40:03",0.79926
8734632,FL,"2022-06-09 06:26:05",0.79926
8734050,"Lucas Porto","2022-06-09 07:08:12",0.79926
8758410,"Daniel Kleeman","2022-06-11 21:23:35",0.79926
8832489,"asma abdollah poor","2022-06-30 08:25:12",0.79926
