TeamId,TeamName,SubmissionDate,Score
8619489,beaver_fever,"2022-05-17 04:12:40",0.11712
5195256,"fatih ","2022-06-06 17:10:55",0.11717
7351478,Ibn-Mohey,"2022-05-20 07:51:40",0.11720
8517346,NTUST_TSUTN,"2022-06-13 14:33:55",0.11720
8797953,"Yidan Sun","2022-06-21 06:14:18",0.11720
8472221,"Dmitry Dolzhikov","2022-05-20 09:59:31",0.11725
7779489,"Hristina Aleksandrova","2022-05-15 19:18:19",0.11726
8464021,"Alex Lapin","2022-05-13 15:50:40",0.11735
6600386,"Peter Gartland","2022-06-05 16:19:19",0.11736
6291409,Anton_GS,"2022-06-11 16:55:33",0.11742
8601334,Laszlore,"2022-06-30 01:34:36",0.11743
8417664,"theo hong","2022-05-10 10:37:33",0.11749
3139059,gabrielkopito,"2022-06-10 00:28:10",0.11758
8556903,Harry.Zhang_xx,"2022-05-02 15:43:44",0.11765
8636429,AU_108231077,"2022-06-13 04:39:47",0.11765
8602241,dahyeon,"2022-05-23 03:32:20",0.11766
8559417,pablojprieto,"2022-06-30 00:39:33",0.11766
8597977,HaiXiZ,"2022-06-16 05:29:57",0.11769
8717956,"Don Yuntze","2022-06-18 13:21:46",0.11774
4814413,"Anish Ghiya","2022-06-14 16:16:05",0.11782
6304829,",5579","2022-06-02 11:57:30",0.11784
1216863,ZeyuYan,"2022-05-27 01:07:38",0.11821
8557567,AmaRiba,"2022-05-31 17:13:15",0.11834
8639557,Weirs,"2022-05-31 11:43:56",0.11841
6736000,"T Nguyen T","2022-05-12 23:29:12",0.11851
8535491,"[Deleted] 8856252b-225a-48a1-ad2c-006ed29d20db","2022-06-17 05:06:51",0.11859
8050831,"Георгий Хан","2022-06-07 19:58:08",0.11859
8631032,yunmenghuang,"2022-05-16 09:52:52",0.11863
8742202,guochaoyi2105112e27,"2022-06-17 10:17:48",0.11874
8469385,"ALEKSEI ESYREV","2022-06-04 16:50:44",0.11881
8687041,liu0083,"2022-06-12 16:10:31",0.11891
8545717,tyj_is_the_best_man,"2022-05-18 11:06:53",0.11895
3116331,"Kyle Livermore","2022-05-17 06:02:03",0.11896
3946851,Curtaly,"2022-05-12 09:12:49",0.11896
8653512,wbc1112,"2022-05-26 02:08:53",0.11897
5911846,"Javier Reinoso","2022-06-20 17:54:51",0.11898
8225864,"Yucheng Zhu","2022-06-02 18:25:39",0.11899
8322373,"Dasha Kuznetsova","2022-05-13 17:10:24",0.11904
3492873,"Victor Brunet","2022-06-17 14:10:31",0.11904
8561697,"Mher Patvakanyan","2022-06-01 11:03:47",0.11904
8760307,"lifetime love","2022-06-12 16:05:50",0.11906
8761337,ahjola,"2022-06-12 16:45:07",0.11906
7992548,ESM-ITS,"2022-06-25 04:09:17",0.11912
8751013,kamiyamayuka,"2022-06-27 06:25:37",0.11914
4390740,"Yaser Eftekhari","2022-06-22 04:50:16",0.11919
6752285,DanceRhythm,"2022-05-22 04:36:39",0.11924
8188119,idkwhattotype,"2022-05-21 21:50:40",0.11929
7640520,"Nat Khol","2022-05-20 21:53:40",0.11930
2056679,Parmeet,"2022-05-15 11:53:33",0.11932
8538499,Nagarjuna_1993,"2022-05-01 03:21:42",0.11933
8629891,YonkyGao,"2022-05-22 12:53:16",0.11934
8775447,"Dao Cong","2022-06-19 04:52:12",0.11936
8412898,dlgur0322,"2022-05-14 00:52:25",0.11939
8143851,"Artem Buturlakin","2022-05-29 11:11:46",0.11939
8484744,"Mona & Divya","2022-05-01 04:03:04",0.11942
8685142,"Chi Ziheng","2022-05-31 15:46:45",0.11943
8219488,zhangyonjian,"2022-05-24 02:49:58",0.11943
8671742,KaiXianchen,"2022-06-11 15:30:41",0.11944
8727281,200511739songjiayao,"2022-06-18 06:31:27",0.11946
8787583,CHXBXB,"2022-06-18 14:08:10",0.11946
8751233,200511838yxy,"2022-06-18 15:11:18",0.11946
8753847,DMZ200511319,"2022-06-18 02:34:27",0.11946
8642126,haohaohaohaohaohao,"2022-05-22 12:28:18",0.11946
8785759,songyibo200511314,"2022-06-18 09:35:32",0.11946
8618924,VTaovv,"2022-05-19 12:56:19",0.11946
8763635,2005111B07WuMenglu,"2022-06-16 10:46:16",0.11946
8564497,TroyXu23333,"2022-05-07 03:37:20",0.11946
8719650,CueMee,"2022-06-03 10:10:44",0.11946
8739510,CcueMme,"2022-06-08 02:46:29",0.11946
8758757,worldno1,"2022-06-12 02:15:21",0.11946
8727232,"200511738 Donghankun","2022-06-15 09:14:51",0.11946
8776214,200511705xiaojunhao,"2022-06-15 15:28:15",0.11946
8752726,xiaocainiao,"2022-06-16 00:33:30",0.11946
8779518,"200511612 xyh","2022-06-16 11:06:46",0.11946
8776137,yangzhuo200511732,"2022-06-17 09:14:19",0.11946
8759752,200511334zhangwanqi,"2022-06-17 14:17:06",0.11946
8784510,200511322tianyuanyuan,"2022-06-17 15:00:21",0.11946
8785694,2105112E04wangxinran,"2022-06-18 05:11:47",0.11946
8787690,"zongbin chen","2022-06-18 14:52:41",0.11946
8778231,200511818libaiheng,"2022-06-19 06:12:25",0.11946
8767851,liujianan666,"2022-06-25 05:38:14",0.11946
8829252,Sum_sugar,"2022-06-30 06:49:53",0.11946
8607892,"Hanshuo Xue","2022-05-14 04:47:50",0.11946
8671511,zhizhiY,"2022-06-07 03:21:16",0.11946
7727570,"Wuhoo Take Off","2022-05-21 08:17:48",0.11946
8559440,tinabakhos,"2022-05-08 05:21:04",0.11946
8676676,Jiang__jw88,"2022-05-26 06:13:37",0.11949
2455571,Otodo,"2022-06-27 05:59:36",0.11955
8760884,Sunyabc,"2022-06-13 14:30:05",0.11958
7411748,nappin827,"2022-05-02 06:02:08",0.11959
7685672,SimranMehta1,"2022-05-23 15:12:10",0.11961
8578621,"Mr Wangjiajia","2022-06-10 03:22:38",0.11964
7052301,"yatin sharma","2022-05-24 11:56:50",0.11966
8669959,DoubleJ_w,"2022-05-26 04:21:59",0.11967
8744172,Ferz,"2022-06-23 23:19:47",0.11971
8671050,irisgg,"2022-05-25 01:51:05",0.11975
8601759,"[Deleted] 9513a8e3-7b76-41e8-80c4-c0d7a2841696","2022-05-28 09:02:01",0.11977
8726643,Hades1337,"2022-06-05 09:31:20",0.11977
8741250,Poseidon1337,"2022-06-08 09:01:21",0.11977
8746603,"Zeus #2","2022-06-09 09:14:16",0.11977
8712955,GAkkil,"2022-06-14 02:16:59",0.11977
8579581,soraruholic,"2022-05-07 18:44:58",0.11977
7912986,GhostintheMachine,"2022-06-27 08:05:23",0.11982
7240121,"Luong Quang Dung","2022-06-29 03:39:46",0.11985
8702008,NTUST_CY哥,"2022-06-13 09:33:38",0.11986
8756602,ZDXAAA,"2022-06-13 13:20:26",0.11987
6739141,YassineLAGHRARI,"2022-05-10 12:21:48",0.11988
5167654,"Grigory Evko","2022-05-22 20:22:31",0.11990
8564342,SNitin,"2022-05-02 05:23:25",0.11990
8672329,"Feliciano Sanchez","2022-05-25 16:37:18",0.11990
8526108,"Night Owl","2022-06-19 08:11:39",0.11990
8826912,"Cristhian #2","2022-06-30 04:22:06",0.11990
6905668,Slayer_Slayer,"2022-05-24 12:59:37",0.11991
8567849,mprost,"2022-05-03 18:31:05",0.11992
8237376,leeinsn,"2022-05-15 10:07:54",0.11994
8316740,"Li Adragon","2022-06-07 04:35:51",0.11994
8750983,"sayo hashimoto","2022-06-24 04:54:47",0.11999
8753249,Noslepums,"2022-06-10 13:53:48",0.11999
8466089,younghA0,"2022-05-25 09:26:17",0.11999
8734721,SaKobayashi,"2022-06-29 03:02:36",0.12001
8541765,"bhagat surya 228","2022-05-03 13:52:18",0.12002
8065922,"Kobayashi Tohru","2022-06-14 12:06:43",0.12002
8460127,kaonthu,"2022-06-18 05:25:47",0.12002
7998659,"kosuke kakimi","2022-06-03 05:49:12",0.12002
3109355,"JACK QIU","2022-06-05 04:12:48",0.12004
8553487,"Guo Wenxiang","2022-06-08 12:34:48",0.12004
8823463,alphagg,"2022-06-27 09:18:03",0.12005
7994153,"Vivo Vinco","2022-06-05 20:29:23",0.12007
2366841,"Alex Gao","2022-05-02 14:15:50",0.12007
8565094,"JinTaek OH 123","2022-05-06 01:42:02",0.12008
8657575,"Shota Kayamori","2022-06-02 15:44:26",0.12009
8658929,"lbj fq","2022-05-24 14:29:23",0.12009
8443656,Harshp@15,"2022-05-06 02:41:19",0.12010
8193927,NUDTDMTRZ,"2022-05-21 06:48:56",0.12010
5539413,cheesesan,"2022-05-06 04:32:40",0.12010
7949073,iernest,"2022-05-08 01:36:42",0.12010
8608699,"an zao660","2022-05-13 11:35:12",0.12010
8686940,"Masaya Dohino","2022-05-30 09:02:13",0.12010
8631962,benorourke,"2022-06-21 20:20:23",0.12010
8821167,"Moshi Wei","2022-06-30 02:53:21",0.12010
8821168,"Jewel Liu","2022-06-29 15:33:10",0.12010
8557995,prklee,"2022-05-01 10:08:14",0.12010
8684854,"YE JIANQIU","2022-06-30 01:33:57",0.12010
7585345,KrishnaPranathi7818,"2022-05-13 06:35:51",0.12010
8727587,ChenZhe,"2022-06-16 16:16:16",0.12011
8727328,2105112E57zhangjunke,"2022-06-18 07:57:33",0.12011
8833320,wuxiulun,"2022-06-29 16:34:23",0.12011
8523416,slyyyyyyyy,"2022-06-13 10:27:42",0.12012
8736370,"fish salty","2022-06-07 13:38:06",0.12012
8512219,relaxliu,"2022-05-09 10:58:52",0.12012
8765592,"shray singh","2022-06-15 17:38:49",0.12012
8802799,"Xavier #4","2022-06-27 10:03:09",0.12012
8655526,onsager,"2022-05-23 18:34:40",0.12012
8735161,"Theeraphan Sukchok","2022-06-08 18:53:59",0.12012
8691505,"Alex Bucur","2022-06-22 15:36:59",0.12012
8148379,Blake101,"2022-05-01 13:43:51",0.12012
8596404,haozai6,"2022-05-10 15:10:06",0.12012
7345044,Wangzc,"2022-05-14 07:01:55",0.12012
5722751,"Magda Lena","2022-06-16 11:18:25",0.12012
8801810,glacier,"2022-06-22 08:22:12",0.12012
8664860,Anthony_Say,"2022-05-26 08:40:32",0.12012
8651293,"Shuhei Shimmyo","2022-06-04 05:13:08",0.12012
7335529,"Din Sokheng","2022-06-12 12:45:05",0.12012
8451530,"LY Omega","2022-05-27 14:26:15",0.12013
8421262,shravyalakshminikhil,"2022-05-02 18:22:13",0.12014
8646269,frontcoder,"2022-05-22 13:35:51",0.12015
8601430,"Gi Ddong Lee","2022-05-12 03:12:39",0.12016
8633338,"Burak Kaya #2","2022-05-25 14:13:53",0.12023
8825143,hibernating,"2022-06-28 07:47:59",0.12025
8826006,zds_potato,"2022-06-28 12:40:08",0.12025
8755648,LeeHardy,"2022-06-24 14:04:01",0.12029
8757249,200511240langaoxiang,"2022-06-13 14:01:45",0.12034
6490072,"Sinan Muştu","2022-05-22 10:41:40",0.12043
7894933,"Dai Tianqi","2022-05-19 00:55:23",0.12045
8408302,Pukar,"2022-05-04 21:27:43",0.12049
8583720,minseok0413,"2022-05-14 01:49:33",0.12051
8717834,"Shusaku Hayakawa","2022-06-30 07:16:23",0.12052
8831125,hwangdo,"2022-06-30 05:33:20",0.12053
8760328,"SOMSUBHRA DUTTA","2022-06-15 13:40:45",0.12060
8151156,Greens_And_Blues,"2022-06-08 03:03:53",0.12060
8602391,Sacchainess,"2022-06-29 02:35:19",0.12060
8528666,"Dmitriy Sind","2022-05-08 04:22:34",0.12060
8705495,"Baek Sun Ho","2022-06-09 06:26:28",0.12061
1084404,Igiul90,"2022-06-16 08:50:36",0.12062
8547015,R_D_Arnold,"2022-05-04 08:40:57",0.12067
8674435,jie15926,"2022-06-18 03:50:10",0.12070
7967426,"alberti rocco","2022-06-17 13:27:20",0.12072
8690167," CHI-JIUN  SU","2022-06-15 12:43:38",0.12089
8570577,"chris hussein","2022-05-03 10:37:54",0.12091
8579415,NTUST_T2-401,"2022-06-09 01:32:31",0.12093
8517975,"Argyris Anastopoulos","2022-05-03 20:22:40",0.12093
8588635,tjralsrla,"2022-05-07 07:36:13",0.12095
8712133,"Rostislav Yashin","2022-06-05 12:36:12",0.12095
8636376,AU_109231009,"2022-06-06 14:21:17",0.12099
2700519,AU_RoyTsay,"2022-06-13 10:32:27",0.12099
8636912,"Will Morath","2022-05-17 02:38:20",0.12099
8637969,"Daniel Benjamin1","2022-05-17 02:31:02",0.12099
8606406,Willmor,"2022-05-17 02:44:10",0.12099
8567611,"Ioana-Raluca Zaman","2022-05-25 12:05:21",0.12099
8465736,Sruthi_Yarlagadda,"2022-05-04 19:20:27",0.12100
8422352,SS5680,"2022-05-04 19:26:06",0.12100
8250011,"Sergey Naumov #2","2022-05-09 22:03:11",0.12102
8763724,lyq2005111B13,"2022-06-13 12:02:54",0.12102
8511018,NTUST_我們有清大一哥,"2022-05-17 05:56:49",0.12102
8590585,"Nikolay Kataev","2022-05-12 13:20:10",0.12104
7531286,"sora #4","2022-05-03 05:14:14",0.12106
8607250,"Scott #9","2022-05-16 09:43:42",0.12106
8431535,"Mark #21","2022-06-28 11:01:44",0.12108
8677639,"Diego jfsr","2022-06-01 16:52:32",0.12108
8631666,"Vitaliy Tserenov","2022-05-25 14:50:37",0.12108
6497427,kalliii,"2022-05-08 19:04:04",0.12108
8750978,5s4y3s21n,"2022-06-29 17:25:40",0.12109
6673869,"Daniele Baldoni","2022-06-06 13:19:55",0.12110
8785277,"Valerii Afanasiev","2022-06-20 18:32:30",0.12112
8615379,"Ivan Pavlik","2022-05-23 14:57:55",0.12112
8589055,joseph,"2022-05-14 00:35:34",0.12112
8587630,sdavid9224,"2022-05-14 02:02:08",0.12112
8327939,"Yashasvi Shukla","2022-05-22 03:02:29",0.12118
8674932,Oscarpoudel,"2022-06-01 16:42:17",0.12119
8478435,"Andrei Dugaesescu","2022-05-22 11:35:51",0.12119
8589717,IvanSaveliev,"2022-05-12 11:17:04",0.12122
8590566,LoginovAlex,"2022-05-12 12:47:10",0.12123
8507653,oceannj,"2022-05-17 13:23:20",0.12125
8722960,Rohitcnith,"2022-06-24 10:20:09",0.12126
8789703,NotFullName322,"2022-06-26 18:40:32",0.12128
7175329,"Gin Xia","2022-06-29 00:58:23",0.12130
8630618,ِِAli Abdullah Al-dar,"2022-06-09 17:47:16",0.12135
8419500,hypervolt,"2022-05-14 01:07:12",0.12136
8431340,junsoek2,"2022-05-17 14:37:18",0.12137
8713062,S1aoXuan,"2022-06-10 02:11:46",0.12141
8794343,Username2022,"2022-06-26 18:44:10",0.12143
8753826,kaosjoo,"2022-06-25 14:24:50",0.12145
8709360,"Juny Wang","2022-06-25 10:56:57",0.12145
8693415,"Heena Sharma","2022-06-09 13:53:01",0.12146
8303456,"Asmolovskiy Artyom","2022-05-03 11:13:31",0.12148
8755734,200511607wushaotian,"2022-06-14 13:45:26",0.12148
8789701,bigdata-chen si yi,"2022-06-19 08:38:57",0.12148
8786068,"lixiyi wps","2022-06-20 15:31:39",0.12148
7995389,RedTeam,"2022-05-24 14:44:45",0.12149
8549017,"Evandro Dresch","2022-05-22 18:48:32",0.12149
8593376,Geogirl,"2022-05-15 15:03:42",0.12150
8665953,Yechiyan,"2022-05-26 09:33:17",0.12150
8584152,CladerneyJorn.zjk,"2022-05-07 15:37:47",0.12153
7382559,p9690110,"2022-06-12 07:16:33",0.12156
8819411,twwwwwx,"2022-06-28 14:46:33",0.12156
8770561,DavideG90,"2022-06-14 18:40:09",0.12161
8579044,zhdqlym,"2022-05-08 06:53:12",0.12161
8517536,xinzoo,"2022-05-29 14:42:33",0.12162
8676126,Ioana2,"2022-05-25 13:03:42",0.12162
8778976,"DJY ALDNE","2022-06-18 16:33:51",0.12163
8769027,b0rr3g0,"2022-06-26 09:18:22",0.12165
8383853,"Pooja Pekam","2022-06-19 02:12:54",0.12167
8676492,"Ioana Br Bis","2022-05-25 18:09:47",0.12168
7415003,malih_oshea,"2022-06-10 05:12:36",0.12170
8221608,"Rabbit AI","2022-06-24 01:30:46",0.12170
8759544,"SUN YU","2022-06-13 13:49:19",0.12170
8578866,zhongzhaozhou,"2022-05-06 06:48:45",0.12171
7126378,SAGE_huang,"2022-05-08 05:24:10",0.12172
8775123,"Sarth Mirashi","2022-06-22 11:31:55",0.12173
8025354,benefi,"2022-05-02 08:35:06",0.12174
8828582,"Jose Damian Manco Rocha","2022-06-28 09:56:30",0.12175
8650042,AishKJesrani,"2022-06-23 22:29:41",0.12176
8780245,任我翱翔,"2022-06-19 07:23:59",0.12179
8725682,zhangpenger,"2022-06-18 07:42:07",0.12186
8771346,greggu,"2022-06-20 00:35:26",0.12188
8504719,"Chuchu Wei","2022-06-22 12:14:56",0.12188
8660012,Asura2161,"2022-05-25 21:41:14",0.12189
8719683,"Paris Martínez Ruiz","2022-06-09 10:57:00",0.12189
8688229,Naman_Bhatt,"2022-05-30 23:23:42",0.12190
8576137,"Zeamox Wang","2022-06-06 03:24:54",0.12191
8660473,strive_yang,"2022-05-23 08:07:15",0.12192
8089349,"Ayşe Nur","2022-05-20 01:18:29",0.12193
8781370,AnyaSp,"2022-06-21 20:29:57",0.12193
8809087,Ljd_coding_rookie,"2022-06-23 19:49:16",0.12197
8753587,zxx1218,"2022-06-13 01:29:08",0.12197
8276211,"Leila Ashayeri","2022-06-28 07:24:04",0.12198
8602407,NTUST_海星巨拳,"2022-06-11 18:56:18",0.12199
8230662,TouchFishs,"2022-05-23 06:07:29",0.12199
8492445,"Kaveh Zare","2022-06-13 02:20:53",0.12200
8537112,"Diana Laveena","2022-06-13 10:36:18",0.12200
8382846,Lunaryka,"2022-06-10 06:44:21",0.12202
8810263,"Ramzy Saad","2022-06-24 14:48:31",0.12203
8751771,"Poramate Tarasak","2022-06-21 06:38:58",0.12204
8184605,"Mert Alkan","2022-06-15 05:29:02",0.12206
8743166,"Yin Zang2105112E50","2022-06-16 05:17:34",0.12206
8769513,200511608dzx,"2022-06-16 07:45:57",0.12206
8753958,"Juliya Zavadskaya","2022-06-16 09:48:52",0.12206
8827606,Swatikhedkar,"2022-06-28 17:35:26",0.12206
7220608,ieXLnc,"2022-06-07 18:22:08",0.12207
8138961,gzy1030,"2022-05-09 08:23:04",0.12211
8823719,lrdddd,"2022-06-28 12:46:37",0.12211
8785777,liuruichen,"2022-06-19 14:53:05",0.12213
8495003,Copy&Pastebro,"2022-05-12 02:34:14",0.12213
8751196,eduleap_13,"2022-06-29 03:30:52",0.12214
8606918,"Leo Suen","2022-05-24 05:28:37",0.12217
6501699,"Nikita Kudriashov","2022-06-27 09:51:21",0.12218
8751675,"Ji Hun Lee","2022-06-21 08:03:15",0.12219
8710440,"lei ting wan jun","2022-06-21 12:46:27",0.12221
8613206,NTUST_怡永好帥,"2022-06-11 06:55:52",0.12223
8746222,"Wan Adryansyah","2022-06-15 07:40:23",0.12223
8412420,"Chris Munch","2022-05-01 03:30:30",0.12223
8654128,livia09,"2022-05-21 12:22:33",0.12224
8418246,"Hiro Nakatani","2022-05-27 01:25:41",0.12226
8600121,"Kent C. Johnson","2022-05-10 01:57:59",0.12226
8683042,liavin,"2022-06-29 21:56:44",0.12226
8697820,Glacier_1,"2022-06-05 10:25:01",0.12228
8632084,cavatina2016,"2022-05-25 10:41:13",0.12229
8808353,Cloud998Cloud,"2022-06-26 11:15:10",0.12229
7459292,madtechcircle,"2022-05-04 13:15:50",0.12231
7776036,Jac4son,"2022-06-16 14:41:35",0.12232
8799466,"Brandon Nohara","2022-06-26 10:58:26",0.12232
8784208,"Asaf Nisani","2022-06-18 12:52:42",0.12233
8678560,"[Deleted] 18cdad2d-9d85-477f-820f-4e3823027f54","2022-05-25 21:44:58",0.12234
8477746,"Alexandru Dima","2022-05-26 00:31:45",0.12234
8666026,WenyuWu_12,"2022-05-31 02:01:06",0.12236
8825812,Nader_tg,"2022-06-29 19:45:52",0.12236
8673805,"Shiming Zhou","2022-05-26 23:13:08",0.12236
5554915,EvilPsycho,"2022-06-22 15:03:44",0.12237
8760902,bzhbzh35,"2022-06-21 17:44:13",0.12240
8743769,"Lukas Halim","2022-06-10 17:48:14",0.12244
8605311,BL::,"2022-05-14 16:57:33",0.12245
8486649,"Ioana Branescu","2022-05-25 13:19:10",0.12246
8663640,"Lee jeonghan","2022-06-22 05:56:09",0.12247
8641279,yupierre,"2022-05-23 13:14:29",0.12249
8574610,dondoconish,"2022-05-04 08:00:08",0.12249
8566276,"Chan Wai Man","2022-05-04 08:50:40",0.12249
8564452,"Tamura Kei","2022-05-06 03:49:57",0.12249
7099248,GammaGaEl,"2022-05-15 09:18:16",0.12249
8760749,WKHL,"2022-06-19 13:32:23",0.12249
