TeamId,TeamName,SubmissionDate,Score
8646354,"Kaneda Masahiro","2022-05-18 13:03:09",0.40419
8336274,NUDTDMLSJ,"2022-06-21 13:39:11",0.40419
7964610,"Florian Formentini","2022-05-28 02:33:16",0.40450
8732326,LeonShangguan,"2022-06-06 15:33:14",0.40450
8788979,"qing guang","2022-06-19 08:11:32",0.40450
8504247,"Kashyap Tamakuwala","2022-05-12 22:32:30",0.40480
8782900,pxyzy11,"2022-06-17 07:17:31",0.40496
8772182,"Diego Marzo","2022-06-28 08:05:41",0.40637
8582825,"Mohamed MZAOUALI","2022-05-15 12:09:03",0.40656
8564737,Shrinidhi,"2022-05-13 09:29:42",0.40680
8653759,AmaRiba,"2022-05-27 08:53:28",0.40741
7583222,Floh,"2022-06-24 09:02:13",0.40899
7979229,"Tatyana Vakhrusheva","2022-05-17 06:21:08",0.41134
8564673,"Bhavana V Gudi","2022-05-12 19:19:18",0.41229
8662072,Yuppie,"2022-05-23 07:05:17",0.41542
8744733,yushinhye,"2022-06-10 10:07:03",0.41662
8586019,cwj1307,"2022-06-18 11:36:24",0.41666
8665258,"Tsai Dong-Lin","2022-06-08 16:00:25",0.41666
8612425,huangyuqian,"2022-06-10 03:23:04",0.41666
8593863,Chloe-77,"2022-06-18 15:17:45",0.41666
8631869,MMMiii7,"2022-06-19 11:47:00",0.41666
8633920,DLHYQ99,"2022-06-19 08:09:11",0.41666
8660981,Hope01,"2022-06-01 07:04:47",0.41666
8661258,Vivi,"2022-05-22 13:05:57",0.41666
8599324,"Army Patel","2022-05-10 05:45:05",0.41695
8654688,LinkouCommando,"2022-06-08 07:55:20",0.41741
8742423,LKCMDER,"2022-06-08 14:27:48",0.41837
8630566,Trafalgar123,"2022-06-19 07:51:42",0.41995
8777723,yejunyao,"2022-06-16 01:42:08",0.41995
8579893,Abhi1732,"2022-05-12 12:42:16",0.42083
8644441,JhMaic,"2022-05-31 03:58:57",0.42104
8681992,harumaru,"2022-05-26 11:28:11",0.42107
8506879,llnn1234,"2022-05-08 13:55:20",0.42130
8787021,Ben410923021,"2022-06-18 11:01:52",0.42262
8553746,"G E Hallak","2022-05-11 12:51:49",0.42322
8505313,"Armyben Patel","2022-05-12 22:35:41",0.42375
8778701,dlrudfh,"2022-06-16 07:07:10",0.42385
8760416,HELLO_PONZ,"2022-06-12 12:11:48",0.42398
8832619,"Igor Prikhodko","2022-06-29 08:28:21",0.42398
8824178,John,"2022-06-28 14:46:43",0.42480
8815629,shikukuk,"2022-06-24 21:52:57",0.42547
8804329,"shay shemesh","2022-06-26 09:56:52",0.42547
8810361,"chen shiener","2022-06-26 20:24:58",0.42547
8451437,eden,"2022-06-26 20:25:47",0.42547
8340523,"Erik Duus","2022-05-19 02:12:34",0.42591
8708675,qiaoqiao,"2022-06-01 06:59:54",0.42633
8619301,"Xie Yi Zhi","2022-06-16 12:15:39",0.42683
8781475,MPrime3731,"2022-06-28 10:38:53",0.42698
8666581,asdasda,"2022-05-24 10:20:56",0.42812
8745137,lethe111,"2022-06-09 09:47:41",0.42812
8664991,Yuxashqw,"2022-05-23 08:51:07",0.42868
8742257,kovaca,"2022-06-13 09:59:39",0.42949
8756364,FangTian,"2022-06-16 18:58:37",0.43007
8619960,"Feng Qilong","2022-05-13 07:08:05",0.43052
8757849,chenyunqi,"2022-06-12 04:11:16",0.43106
8686949,"Wei Ke Rong","2022-06-16 09:21:28",0.43110
8682894,Amasong,"2022-06-13 01:59:49",0.43121
8630288,yjx2002,"2022-06-15 11:33:57",0.43146
8557150,"abhinandan reddy","2022-05-12 15:49:16",0.43160
8632382,JackSparrow2684,"2022-05-15 16:14:23",0.43160
8638852,Emily_Curin_Moguel,"2022-06-05 00:32:29",0.43160
8654578,"Abdul Rehman Abbasi","2022-05-20 09:37:12",0.43165
8660731,"MIGUEL ANGEL CAYCEDO","2022-05-22 16:48:06",0.43165
8662861,regaldaniela,"2022-05-22 16:54:56",0.43165
8663193,"joseph david","2022-05-22 19:21:22",0.43165
8779206,nekihif,"2022-06-30 08:53:04",0.43168
8573812,"Ricky Lau","2022-05-04 02:48:45",0.43194
8750735,"Łukasz Bratos","2022-06-09 22:34:00",0.43302
8554865,PSUstudent9,"2022-05-06 20:34:13",0.43401
8187601,"Cristian Martínez Briones","2022-05-22 01:12:42",0.43429
8818819,"Biada Comina","2022-06-25 21:38:39",0.43450
8749130,"Ruihuan He","2022-06-15 11:01:46",0.43714
8775708,Ulian7,"2022-06-15 15:06:41",0.43754
8606520,"ahmed Elnahas","2022-05-11 02:59:19",0.43758
8607132,ChloeChang,"2022-05-29 13:01:12",0.43758
8301749,"Ayush Maria","2022-05-11 13:04:20",0.43758
8628732,ccy0717,"2022-06-08 17:47:58",0.43758
8645009,andyboy1213,"2022-05-18 07:49:03",0.43758
8646896,hwson,"2022-05-18 14:44:10",0.43758
8666276,Charis,"2022-06-17 13:16:54",0.43758
8750576,"Paweł Wilkosz","2022-06-09 21:29:45",0.43802
8750226,"Maciej K. Górski","2022-06-10 18:09:44",0.43802
8564171,"Tejas Adsul","2022-05-09 22:53:36",0.43821
8080623,jr3,"2022-05-02 18:26:12",0.43843
8740817,karthik_reddy,"2022-06-22 09:01:33",0.43880
7971364,"Guilherme Cornachini","2022-06-26 14:46:48",0.43912
7694471,"Lovro Selic","2022-05-04 11:39:04",0.43935
8796325,"Y Karthik Kumar Reddy","2022-06-21 04:49:04",0.43947
8503901,Mehulkumar,"2022-05-12 18:33:01",0.44132
8024107,"Tohka Kureike","2022-06-20 12:20:14",0.44175
8776603,Stadtfruss,"2022-06-15 17:55:59",0.44253
8783332,R^3,"2022-06-26 10:44:26",0.44322
8826243,"PBC A3K45","2022-06-28 15:13:58",0.44338
8736242,Pradungroek,"2022-06-17 04:53:27",0.44474
8690451,"Mickey Tseng","2022-06-11 19:54:01",0.44493
8618405,"Kavya Mukundan","2022-05-20 23:17:54",0.44544
8715431,"Niels Ota","2022-06-09 11:42:49",0.44754
8530317,"Chirag Choudhary","2022-05-26 07:50:02",0.44808
8735262,Nagi_ali,"2022-06-07 08:33:33",0.44854
8735598,Nagi_nankai,"2022-06-07 11:40:26",0.44854
8735122,Nagi_sub,"2022-06-07 07:09:45",0.44900
8596539,"Mehulkumar Kantaria","2022-05-10 23:15:52",0.44910
8261645,AnuragMaji,"2022-06-10 18:37:27",0.45155
8544861,mitribunskiy,"2022-05-09 02:28:59",0.45166
8642260,"Taher Abuyacoub","2022-06-28 07:54:53",0.45179
8697226,RobinstWu,"2022-06-22 15:47:37",0.45241
8755510,liuxinze11,"2022-06-22 14:03:04",0.45241
8770094,"Henrique Schumann","2022-06-14 11:24:08",0.45311
8496190,"Xiaomeng Zhou","2022-05-11 20:57:20",0.45381
8693883,Nagi_kaggle,"2022-06-07 06:45:51",0.45390
8708367,"Duy Thanh Tran","2022-06-01 11:04:26",0.45434
8627027,shishuyi,"2022-06-19 08:17:30",0.45434
8774077,BennettPoitier,"2022-06-21 07:32:02",0.45619
8660485,Danny5335,"2022-06-08 06:06:24",0.45677
8712418,"Yulu Wang","2022-06-01 22:04:37",0.45697
8783288,Gabriele,"2022-06-17 08:46:59",0.45733
8582465,"Nate L","2022-05-05 19:15:07",0.45751
8679838,"Thomas Zw","2022-06-01 07:23:19",0.45848
8781589,CharlyGalindo234,"2022-06-16 21:04:30",0.45980
8604168,Anthony_Say,"2022-05-20 16:44:41",0.46162
8640574,"[Deleted] ba2aa5d7-dbd8-4288-b263-3d12c3ad4d3b","2022-05-17 13:24:20",0.46162
8774754,NakamYu,"2022-06-15 08:59:56",0.46216
8382885,"Utsav Sinha","2022-05-10 09:15:29",0.46318
8774881,"Zi-Yang Shen","2022-06-19 12:51:13",0.46351
8615701,코린이조영종,"2022-06-04 06:00:46",0.46406
8746778,yushinhyehhh,"2022-06-09 09:50:21",0.46410
8751661,Limpidityq,"2022-06-10 04:42:18",0.46410
8340563,"Natarajan Gautam","2022-05-28 00:03:28",0.46508
8670973,"Yu-Lin Chen","2022-06-18 12:53:35",0.46523
8675073,"Tsundere Chen","2022-06-18 12:57:12",0.46523
8798227,Sebastian157,"2022-06-21 07:00:45",0.46523
8780336,GamersFEI,"2022-06-16 18:20:04",0.46525
8688446,IdrisBenkhelil,"2022-06-24 12:58:38",0.46534
8614050,exeb1t,"2022-05-15 19:16:15",0.46613
8578139,Pericaud,"2022-05-04 21:24:56",0.46843
8772521,Rafael777bicho,"2022-06-15 01:43:19",0.46888
8777425,"Rafael Velasco Huerta","2022-06-15 23:18:04",0.46888
8112845,"Matheus Santos","2022-05-05 13:33:53",0.46977
8820349,"Omri Zafrani","2022-06-29 14:11:52",0.46983
8794992,Duidui.ly,"2022-06-21 06:57:39",0.47015
8641534,serghb14,"2022-05-18 14:24:36",0.47044
8791783,"Maoz Koren","2022-06-27 20:21:38",0.47385
8629366,"Oleg Peregudov","2022-05-14 21:41:09",0.47537
8663517,"Carlos Ferro","2022-05-22 23:56:16",0.47587
8727182,"陳致宏 AndrewChen373","2022-06-05 12:10:08",0.47604
8832472,QINGCH,"2022-06-30 09:20:59",0.47606
8634975,"HONGJUNE PARK","2022-06-03 02:44:47",0.47719
8593688,"Vladimir Fomenko","2022-05-12 04:56:17",0.47770
8666760,缥缈星空,"2022-05-25 15:17:33",0.48053
8723930,MrRobot1999,"2022-06-26 11:41:18",0.48105
8572774,"Ivar Lyberg","2022-05-05 20:09:31",0.48282
8657169,jhonpinedauao,"2022-05-21 23:06:17",0.48282
8767594,"Naga Kiran Reddy","2022-06-14 01:13:13",0.48282
8788088,"yuqing tian","2022-06-18 17:11:53",0.48282
8693673,"Omkar Karade","2022-06-27 12:26:40",0.48291
8656246,"Bobby M","2022-05-20 19:49:30",0.48454
8410205,Oded,"2022-06-24 11:42:01",0.48516
8818559,Silvestar,"2022-06-27 17:19:16",0.48527
7819744,"Mateusz Karmowski","2022-05-20 07:44:39",0.48875
8817835,"Tamir Arbel","2022-06-25 14:49:28",0.48955
7765598,"Lorenzo Sindoni","2022-05-29 16:34:09",0.49337
8716883,"Tim Lupien","2022-06-06 04:41:00",0.49353
8806899,"Zack Cha","2022-06-24 07:45:57",0.49375
8656230,"Hacker Street Boys","2022-05-21 21:46:12",0.49864
7551934,"Erminio Dedè","2022-06-10 16:00:34",0.49913
8775864,Div072,"2022-06-15 13:53:45",0.49976
8630401,iHyzzz,"2022-06-19 06:58:16",0.49976
8724885,Rini,"2022-06-12 13:50:12",0.49976
8783412,zkyzkyzkyzzz,"2022-06-17 09:16:08",0.49976
8783485,abc1233210,"2022-06-17 10:48:54",0.49976
8795659,"Sparkling July","2022-06-21 02:52:17",0.49976
8824048,Jonathana,"2022-06-27 09:47:28",0.49976
8504428,"Mamoru Inoue","2022-05-24 23:14:17",0.49991
8784314,Giuls,"2022-06-17 13:56:02",0.50108
8818715,"shay doner","2022-06-26 09:09:36",0.50189
8660540,"Huy Trần Quang","2022-06-20 04:58:03",0.50202
8656288,"One Day Wonders","2022-05-20 18:53:34",0.50272
8712222,"Krzysztof Issel","2022-06-01 20:14:19",0.50351
8400007,vinay,"2022-06-03 17:47:35",0.50372
8715169,"Cédric Lacrambe","2022-06-07 15:24:54",0.50385
8821716,"Ben Pinhasov","2022-06-26 19:00:28",0.50434
8813024,"Nikita Dydo","2022-06-27 15:51:39",0.50434
8638591,"Julián Jiménez","2022-05-23 03:43:18",0.50443
8548240,"qi shen","2022-05-01 09:27:00",0.50586
8777608,chemanfit,"2022-06-16 01:51:16",0.50733
8753121,avik,"2022-06-10 10:22:15",0.50781
8758281,月球漫步乌龙茶,"2022-06-15 13:25:44",0.50965
8750690,"Piotrek Kołodziejczyk","2022-06-10 06:25:39",0.50999
8476508,"maki fujiwara","2022-05-11 10:31:29",0.51057
8792444,"SUN YIXing","2022-06-20 03:00:29",0.51084
8739175,CowboyLM,"2022-06-10 02:05:52",0.51084
8272338,"Thịnh Trần Tấn","2022-05-31 12:21:30",0.51090
8792310,"Jan Slovák","2022-06-29 07:12:17",0.51090
8621262,"Ameer Hamza","2022-05-19 03:55:17",0.51090
8670011,"rifqi imam ramadhan","2022-05-24 08:25:14",0.51090
7734490,"Kevin W. Wellington","2022-06-06 18:28:58",0.51090
8767031,Yaass,"2022-06-13 21:12:16",0.51090
8777193,"Santiago Reyes Chávez","2022-06-15 21:06:57",0.51090
8796260,Maubere,"2022-06-20 19:34:52",0.51090
8818197,DoronTz,"2022-06-26 16:07:51",0.51090
8569667,"Kozo Ueda","2022-05-03 07:24:02",0.51090
8662719,"Mark Gall","2022-05-22 16:10:31",0.51090
8681944,"Andrey Dodon","2022-05-26 11:20:04",0.51090
8630224,w77777,"2022-06-18 06:29:25",0.51090
8561330,"Lohitha Kona","2022-05-01 10:57:39",0.51090
8561791,MrKugel,"2022-05-01 13:11:04",0.51090
8562586,ShiroKuro,"2022-05-01 17:09:48",0.51090
8563045,"Joon Choi","2022-05-01 19:54:36",0.51090
8565763,"Karl Petz.","2022-05-02 10:44:27",0.51090
8565918,Hariprasath,"2022-05-02 11:27:01",0.51090
8569823,"Aniket Chaudhary","2022-05-03 07:58:45",0.51090
8570987,"Josef Švenda","2022-05-03 12:02:40",0.51090
8514569,JessicaY1122,"2022-05-03 18:02:20",0.51090
8574075,"Louis Fernandes","2022-05-04 04:23:42",0.51090
8574827,"Dhikri Suprayoga","2022-05-04 07:28:03",0.51090
8576792,"Mohammad Abdelkarim","2022-05-04 14:37:29",0.51090
8577829,butterfly232,"2022-05-04 19:28:31",0.51090
8580691,CodeknightJL,"2022-05-05 10:47:25",0.51090
8580855,"Zhee Chuan Heng","2022-05-05 11:30:22",0.51090
8581502,LASmook,"2022-05-05 13:58:14",0.51090
8582352,"Graham Targett","2022-05-05 17:57:06",0.51090
8582521,"Paras Jain","2022-05-05 18:52:25",0.51090
8583734,"Madeline Dickens","2022-05-06 03:53:33",0.51090
8584717,zhangwei,"2022-05-06 08:09:27",0.51090
8585267,"Clarence Feliciano","2022-05-06 10:27:12",0.51090
8589320,"Syed Md Danish E Azam","2022-05-07 10:38:12",0.51090
8592592,"Yin Keong Tan","2022-05-08 09:10:05",0.51090
8593580,"Sangram Deshpande","2022-05-08 14:20:37",0.51090
8593831,yasurona,"2022-05-08 15:36:28",0.51090
8596498,cxxxxxx,"2022-05-09 07:55:06",0.51090
8597710,"Jae Yeong Jeon","2022-05-09 12:17:40",0.51090
8597988,Ap8980,"2022-05-09 13:12:57",0.51090
8599422,"Abhishek Gajul","2022-05-09 17:51:18",0.51090
8600915,Lyapunov123,"2022-05-10 03:08:30",0.51090
8602109,Kzenzen,"2022-05-10 07:40:32",0.51090
8603709,Gent,"2022-05-10 12:26:51",0.51090
8603811,jon1,"2022-05-10 12:44:45",0.51090
8608766,"Sejal Kotian","2022-05-11 11:33:23",0.51090
8614369,"Arin Toaca","2022-05-12 08:11:40",0.51090
8616660,jannekemorin,"2022-05-12 14:52:06",0.51090
8617157,"[Deleted] 912fd7a8-1c36-4367-ac46-20bab218d3bf","2022-05-12 16:25:39",0.51090
8621158,"Scott Brooks","2022-05-13 11:58:16",0.51090
8621215,"Ruslan Dzhetere","2022-05-19 14:56:53",0.51090
8621312,"Martin Rodriguez Nuñez","2022-05-13 12:38:26",0.51090
8621777,"Alexey Muratov","2022-05-13 14:40:51",0.51090
8622009,Pakpoom,"2022-05-13 15:37:14",0.51090
8624238,"Denise Sodero Vinhas Portugal","2022-05-13 21:19:28",0.51090
8626110,danieltyl,"2022-05-14 04:17:53",0.51090
8630591,"Bhanu Shrivastava","2022-05-15 07:44:21",0.51090
8630880,"Johannes Niediek","2022-05-15 09:14:16",0.51090
8631201,"SUN YU","2022-05-15 10:46:08",0.51090
8632235,"Balázs Vághy","2022-05-15 15:32:46",0.51090
8633529,"Ly Sandro A de C Salles","2022-05-16 01:29:31",0.51090
8634542,"Laiqing Zhou","2022-05-16 06:37:29",0.51090
8635668,beaf95,"2022-05-16 10:33:39",0.51090
8637122,tnorio_mtts,"2022-05-16 15:46:53",0.51090
7586608,SgtSteiner,"2022-05-17 09:22:01",0.51090
8640820,abyyskit,"2022-05-17 10:42:35",0.51090
8641187,zhengyuandong,"2022-05-17 12:17:08",0.51090
8642390,"Daniel Fan","2022-05-17 16:27:47",0.51090
8643201,marinp,"2022-05-17 21:00:39",0.51090
8643561,Danila_Budarnyy,"2022-05-18 00:10:15",0.51090
8648386,quadriga,"2022-05-19 00:28:42",0.51090
8648575,"Thomas Tendron","2022-05-19 01:44:02",0.51090
8650498,Navitas,"2022-05-19 10:13:41",0.51090
8650998,"Dmitry Hits","2022-05-19 12:37:38",0.51090
8651379,"Rodrigo Stall Sikora","2022-05-19 13:59:34",0.51090
8651434,RomashkinAnton,"2022-05-19 14:14:41",0.51090
8653282,"Zhao Ming","2022-05-20 02:47:33",0.51090
8653628,VivekGupta,"2022-05-20 05:09:57",0.51090
8657381,"Takuya Kurashima","2022-05-21 05:32:49",0.51090
8657495,"Abhiroop Mukherjee","2022-05-21 06:14:08",0.51090
8658948,Yuri,"2022-05-21 16:37:27",0.51090
8659022,"Thomas Martin","2022-05-21 14:06:40",0.51090
7583051,datascientist,"2022-05-21 15:27:22",0.51090
8659840,"Mahsa Zamanifard","2022-05-21 19:32:12",0.51090
8661535,Schalalalott,"2022-05-22 10:08:40",0.51090
8662627,"Adam Laurenčík","2022-05-22 15:33:20",0.51090
8662859,"Ryan McGahey","2022-05-22 16:54:23",0.51090
8669497,"Hoang Tuan","2022-05-24 06:23:38",0.51090
8670286,"Kenta Takemae","2022-05-24 09:19:59",0.51090
8673134,AbidKhan,"2022-05-24 22:29:20",0.51090
8673434,"Md. Tanvir Arif Siddiqui","2022-05-25 01:16:53",0.51090
8674800,"Divyesh Patel","2022-05-25 07:30:34",0.51090
8675035,Darrylkwok,"2022-05-25 08:14:00",0.51090
8678364,"Bob Little","2022-05-25 20:07:49",0.51090
8678811,"Saba Amanollahi","2022-05-25 23:01:17",0.51090
8678892,tutss,"2022-05-25 23:44:42",0.51090
8688698,"Tulio Almeida","2022-05-27 17:50:10",0.51090
8691228,"Suheb Ali","2022-05-28 11:24:25",0.51090
8699705,AmaliaGoia,"2022-05-30 13:23:50",0.51090
8704999,BenR0123098,"2022-05-31 14:35:57",0.51090
8705805,"Ran Suari","2022-05-31 18:13:08",0.51090
8706987,"Daniel Cernak","2022-06-01 00:25:21",0.51090
8715267,"Thomas Scho","2022-06-02 12:03:59",0.51090
8719443,"Kevin Lee","2022-06-03 09:07:46",0.51090
8719554,"Araik Tamazian","2022-06-03 09:41:41",0.51090
8727295,"JJ Cunners","2022-06-05 12:42:34",0.51090
8727940,"Ashar Syed","2022-06-05 15:38:59",0.51090
8730408,kavun,"2022-06-06 07:50:16",0.51090
8730870,"Chi Zhang","2022-06-06 09:38:22",0.51090
8732750,"Aaquib Asrar","2022-06-06 17:27:50",0.51090
8732905,"Pedro de Nieves","2022-06-06 18:13:43",0.51090
8735110,MaryJaneThatcher,"2022-06-07 06:51:46",0.51090
8736667,"Xinyun Wu","2022-06-07 12:23:46",0.51090
8745776,"Rashad Ahmadov","2022-06-09 06:56:12",0.51090
8749278,bhekisile,"2022-06-09 16:26:00",0.51090
8753368,Amit.KUJ,"2022-06-10 11:29:05",0.51090
8753447,"Hazrul Akmal","2022-06-10 11:54:13",0.51090
8753508,"Vladislav Kolesov","2022-06-10 12:10:00",0.51090
8754598,"Andy Huynh","2022-06-10 16:57:14",0.51090
8754943,"Ronny Daniel Taroreh","2022-06-10 19:07:14",0.51090
8755098,"Alex #2","2022-06-10 20:21:34",0.51090
8755534,"Bridget Moh Yi Min","2022-06-11 01:26:53",0.51090
8757250,"Shubham Shah","2022-06-11 12:42:39",0.51090
8757803,Geosphere,"2022-06-11 15:36:40",0.51090
8757876,"[Deleted] 5cd8279e-0b65-4379-8747-984da17031f3","2022-06-11 15:58:10",0.51090
8758000,"Kush Patel","2022-06-11 16:56:57",0.51090
8759280,Steve,"2022-06-12 06:11:43",0.51090
8761009,"Einat Willmott","2022-06-12 14:49:22",0.51090
8762166,"Kaarujan Nagarajah","2022-06-12 23:02:16",0.51090
8762190,"Mahmoud Fazeli","2022-06-12 23:25:02",0.51090
8762865,"S ZHAOH","2022-06-13 04:29:32",0.51090
8763123,"Séverin Ferrand","2022-06-13 05:59:59",0.51090
8767411,"Tatyana Sasynuik","2022-06-13 23:55:15",0.51090
8769304,"Lost in worlds","2022-06-14 08:23:39",0.51090
8772018,"Pablo Vera Teran","2022-06-15 20:13:44",0.51090
8772622,"Chris Fedun","2022-06-14 23:34:38",0.51090
8772863,"Jason Moss","2022-06-15 01:08:12",0.51090
8774778,"Ian Njuguna","2022-06-15 09:05:31",0.51090
8630283,ZTian123,"2022-06-16 15:54:16",0.51090
8775885,"Per Salomonsson","2022-06-15 13:58:47",0.51090
8776571,"Jasmine Rahimi","2022-06-20 15:55:32",0.51090
8783205,"Dario Cioni","2022-06-17 08:19:09",0.51090
8784567,"Anant sadhu","2022-06-17 15:13:28",0.51090
8785671,"Kirsten Schulz","2022-06-18 02:04:50",0.51090
8787774,"Daniele Baldoni","2022-06-18 15:10:45",0.51090
7583927,"Deasy Indrawati","2022-06-18 17:34:31",0.51090
8465865,kaonthu,"2022-06-19 02:20:58",0.51090
8789640,"Andrew Hlaing Win Than","2022-06-19 07:29:57",0.51090
8789951,Ryuyanxuexihao,"2022-06-19 14:12:20",0.51090
8789998,Mr.Dheeraj,"2022-06-19 09:42:37",0.51090
8790001,"Anish Karki","2022-06-19 09:43:58",0.51090
8790571,"Wubin Pan","2022-06-19 12:51:22",0.51090
8791705,KateZ98,"2022-06-19 19:26:24",0.51090
8792111,"André Souza","2022-06-20 00:32:04",0.51090
8793136,"James Keogh","2022-06-20 05:58:09",0.51090
8794464,"NATCHIMUTHU N","2022-06-20 11:16:16",0.51090
8795571,amaity,"2022-06-20 15:49:09",0.51090
8795850,"Nandy BÂ","2022-06-20 16:59:58",0.51090
8796433,"Cristian Velandia","2022-06-27 21:53:33",0.51090
8796482,werus23,"2022-06-20 21:13:08",0.51090
8798461,"Greg Major","2022-06-21 07:39:52",0.51090
8798824,jjyaoao,"2022-06-21 08:55:35",0.51090
8801023,"Uroš Miletić","2022-06-21 18:16:17",0.51090
8801336,Marconb10,"2022-06-21 20:18:47",0.51090
8801451,"Chinmay Arvind","2022-06-21 21:18:36",0.51090
8802594,"Mushahid Intesum","2022-06-22 04:59:44",0.51090
8803564,"Dennis Sun","2022-06-22 08:44:09",0.51090
8803677,"Deep Singh","2022-06-22 09:09:23",0.51090
8805844,Anuj,"2022-06-22 19:07:38",0.51090
8807010,"Valerie Koh Hui Yi","2022-06-23 02:56:40",0.51090
8807210,"Thierry Nankeng","2022-06-23 03:49:23",0.51090
8808160,Sergio,"2022-06-23 08:03:52",0.51090
8808905,Ace,"2022-06-23 11:07:49",0.51090
8809206,"Ivan Dubrovin","2022-06-23 12:22:05",0.51090
8810984,ShawnX,"2022-06-23 20:28:27",0.51090
8811129,"Üzeyir Saçıkay","2022-06-23 21:34:56",0.51090
8813867,NehaS,"2022-06-24 11:37:55",0.51090
8809674,"Nguyễn Thúy Hằng","2022-06-24 15:05:35",0.51090
8814899,"Swaroop Bora","2022-06-24 16:20:44",0.51090
8815787,"JULIO KENJI UEDA","2022-06-24 23:36:43",0.51090
8816670,"Sudatra Ghosh","2022-06-25 07:25:22",0.51090
8817088,rishabhpatelco19,"2022-06-25 09:58:57",0.51090
8818956,"Mahmoud Fathy","2022-06-25 23:17:58",0.51090
8820246,"George Polzer","2022-06-26 10:15:16",0.51090
8820623,"Zakhar Kozlov","2022-06-26 12:38:21",0.51090
8821468,"Justin Ghavami","2022-06-26 17:19:22",0.51090
8821641,"Grzegorz Angielski","2022-06-26 18:20:57",0.51090
8822243,vivianewan,"2022-06-27 01:04:40",0.51090
8823160,"Anuradha Mahato","2022-06-27 06:07:24",0.51090
8824421,"Zhiyi Liu","2022-06-27 11:23:42",0.51090
8825307,Charlie_Wu_24,"2022-06-27 15:01:59",0.51090
8826469,tissianarosa,"2022-06-27 22:36:48",0.51090
8827624,Psuke03,"2022-06-28 06:09:02",0.51090
8828221,Angie,"2022-06-28 08:35:49",0.51090
8828483,"Fyz Khw","2022-06-28 09:32:11",0.51090
8828989,"Rizqy Arya D","2022-06-28 11:47:34",0.51090
8829220,Abhisorn,"2022-06-28 12:51:10",0.51090
8830749,"Andrea Scartezzini","2022-06-28 20:40:56",0.51090
8831527,"Prabakaran Lakshmanan","2022-06-29 03:27:38",0.51090
